id,thumb,title,person,episode,youtube,transcript
332,https://lexfridman.com/files/thumbs_ai_podcast/ye_aka_kanye_west.png,Kanye 'Ye' West Interview,Kanye 'Ye' West,https://lexfridman.com/ye-aka-kanye-west,https://www.youtube.com/watch?v=4AWLcxTGZPA,
331,https://lexfridman.com/files/thumbs_ai_podcast/balaji_srinivasan.png,"How to Fix Government, Twitter, Science, and the FDA",Balaji Srinivasan,https://lexfridman.com/balaji-srinivasan,https://www.youtube.com/watch?v=VeH7qKZr0WI,
330,https://lexfridman.com/files/thumbs_ai_podcast/hikaru_nakamura.png,"Chess, Magnus, Kasparov, and the Psychology of Greatness",Hikaru Nakamura,https://lexfridman.com/hikaru-nakamura,https://www.youtube.com/watch?v=oJNvxYEcVAY,
329,https://lexfridman.com/files/thumbs_ai_podcast/kate_darling_2.png,"Social Robots, Ethics, Privacy and the Future of MIT",Kate Darling,https://lexfridman.com/kate-darling-2,https://www.youtube.com/watch?v=ZFntEFXKDHM,
328,https://lexfridman.com/files/thumbs_ai_podcast/john_danaher_3.png,"Grappling, Jiu Jitsu, ADCC, and Animal Combat",John Danaher,https://lexfridman.com/john-danaher-3,https://www.youtube.com/watch?v=iZRbD7q1n-U,
327,https://lexfridman.com/files/thumbs_ai_podcast/gothamchess.png,"Hans Niemann, Magnus Carlsen, Cheating Scandal & Chess Bots",GothamChess,https://lexfridman.com/gothamchess,https://www.youtube.com/watch?v=iSMpTmibeDw,
326,https://lexfridman.com/files/thumbs_ai_podcast/annaka_harris.png,"Free Will, Consciousness, and the Nature of Reality",Annaka Harris,https://lexfridman.com/annaka-harris,https://www.youtube.com/watch?v=q6zEzZCtkXw,
325,https://lexfridman.com/files/thumbs_ai_podcast/michael_levin.png,"Biology, Life, Aliens, Evolution, Embryogenesis & Xenobots",Michael Levin,https://lexfridman.com/michael-levin,https://www.youtube.com/watch?v=p3lsYlod5OU,
324,https://lexfridman.com/files/thumbs_ai_podcast/daniel_negreanu.png,Poker,Daniel Negreanu,https://lexfridman.com/daniel-negreanu,https://www.youtube.com/watch?v=rKnoNfajUgM,
323,https://lexfridman.com/files/thumbs_ai_podcast/will_sasso.png,"Comedy, MADtv, AI, Friendship, Madness, and Pro Wrestling",Will Sasso,https://lexfridman.com/will-sasso,https://www.youtube.com/watch?v=xewD1apJNhw,
322,https://lexfridman.com/files/thumbs_ai_podcast/rana_el_kaliouby.png,"Emotion AI, Social Robots, and Self-Driving Cars",Rana el Kaliouby,https://lexfridman.com/rana-el-kaliouby,https://www.youtube.com/watch?v=36_rM7wpN5A,
321,https://lexfridman.com/files/thumbs_ai_podcast/ray_kurzweil.png,"Singularity, Superintelligence, and Immortality",Ray Kurzweil,https://lexfridman.com/ray-kurzweil,https://www.youtube.com/watch?v=ykY69lSpDdo,
320,https://lexfridman.com/files/thumbs_ai_podcast/christopher_capozzola.png,"World War I, Ideology, Propaganda, and Politics",Christopher Capozzola,https://lexfridman.com/christopher-capozzola,https://www.youtube.com/watch?v=SK4kMPmgKW0,
319,https://lexfridman.com/files/thumbs_ai_podcast/botez_sisters.png,"Chess, Streaming, and Fame",Botez Sisters,https://lexfridman.com/botez-sisters,https://www.youtube.com/watch?v=srUlKNLZTas,
318,https://lexfridman.com/files/thumbs_ai_podcast/nick_lane.png,"Origin of Life, Evolution, Aliens, Biology, and Consciousness",Nick Lane,https://lexfridman.com/nick-lane,https://www.youtube.com/watch?v=tOtdJcco3YM,
317,https://lexfridman.com/files/thumbs_ai_podcast/john_vervaeke.png,"Meaning Crisis, Atheism, Religion & the Search for Wisdom",John Vervaeke,https://lexfridman.com/john-vervaeke,https://www.youtube.com/watch?v=yImlXr5Tr8g,
316,https://lexfridman.com/files/thumbs_ai_podcast/noam_chomsky_2.png,"Putin, Ukraine, China, and Nuclear War",Noam Chomsky,https://lexfridman.com/noam-chomsky-2,https://www.youtube.com/watch?v=7uHGlfeCBbE,
315,https://lexfridman.com/files/thumbs_ai_podcast/magnus_carlsen.png,Greatest Chess Player of All Time,Magnus Carlsen,https://lexfridman.com/magnus-carlsen,https://www.youtube.com/watch?v=0ZO28NtkwwQ,
314,https://lexfridman.com/files/thumbs_ai_podcast/liv_boeree.png,"Poker, Game Theory, AI, Simulation, Aliens & Existential Risk",Liv Boeree,https://lexfridman.com/liv-boeree,https://www.youtube.com/watch?v=eF-E40pxxbI,
313,https://lexfridman.com/files/thumbs_ai_podcast/jordan_peterson.png,"Life, Death, Power, Fame, and Meaning",Jordan Peterson,https://lexfridman.com/jordan-peterson,https://www.youtube.com/watch?v=sY8aFSY2zv4,
312,https://lexfridman.com/files/thumbs_ai_podcast/duncan_trussell.png,"Comedy, Sentient Robots, Suffering, Love & Burning Man",Duncan Trussell,https://lexfridman.com/duncan-trussell,https://www.youtube.com/watch?v=jdIyNMkusLE,
311,https://lexfridman.com/files/thumbs_ai_podcast/magatte_wade.png,"Africa, Capitalism, Communism, and the Future of Humanity",Magatte Wade,https://lexfridman.com/magatte-wade,https://www.youtube.com/watch?v=Q6tDV3BhrcM,
310,https://lexfridman.com/files/thumbs_ai_podcast/andrew_bustamante.png,CIA Spy,Andrew Bustamante,https://lexfridman.com/andrew-bustamante,https://www.youtube.com/watch?v=T3FC7qIAGZk,
309,https://lexfridman.com/files/thumbs_ai_podcast/john_carmack.png,"Doom, Quake, VR, AGI, Programming, Video Games, and Rockets",John Carmack,https://lexfridman.com/john-carmack,https://www.youtube.com/watch?v=I845O57ZSy4,
308,https://lexfridman.com/files/thumbs_ai_podcast/ryan_graves.png,"UFOs, Fighter Jets, and Aliens",Ryan Graves,https://lexfridman.com/ryan-graves,https://www.youtube.com/watch?v=qLDp-aYnR1Y,
307,https://lexfridman.com/files/thumbs_ai_podcast/brian_armstrong.png,"Coinbase, Cryptocurrency, and Government Regulation",Brian Armstrong,https://lexfridman.com/brian-armstrong,https://www.youtube.com/watch?v=VBPTFlpv31k,
306,https://lexfridman.com/files/thumbs_ai_podcast/oriol_vinyals_2.png,Deep Learning and Artificial General Intelligence,Oriol Vinyals,https://lexfridman.com/oriol-vinyals-2,https://www.youtube.com/watch?v=aGBLRlLe7X8,
305,https://lexfridman.com/files/thumbs_ai_podcast/martin_rees.png,"Black Holes, Alien Life, Dark Matter, and the Big Bang",Martin Rees,https://lexfridman.com/martin-rees,https://www.youtube.com/watch?v=50r-5ULcWgY,
304,https://lexfridman.com/files/thumbs_ai_podcast/robert_barron.png,Christianity and the Catholic Church,Robert Barron,https://lexfridman.com/robert-barron,https://www.youtube.com/watch?v=WgytXF0SPh0,
303,https://lexfridman.com/files/thumbs_ai_podcast/steve_keen.png,"Marxism, Capitalism, and Economics",Steve Keen,https://lexfridman.com/steve-keen,https://www.youtube.com/watch?v=1XGiTDWfdpM,
302,https://lexfridman.com/files/thumbs_ai_podcast/richard_haier.png,"IQ Tests, Human Intelligence, and Group Differences",Richard Haier,https://lexfridman.com/richard-haier,https://www.youtube.com/watch?v=hppbxV9C63g,
301,https://lexfridman.com/files/thumbs_ai_podcast/jack_barsky.png,KGB Spy,Jack Barsky,https://lexfridman.com/jack-barsky,https://www.youtube.com/watch?v=dSVLjAdo8UA,
300,https://lexfridman.com/files/thumbs_ai_podcast/joe_rogan_2.png,"Comedy, Controversy, Aliens, UFOs, Putin, CIA, and Freedom",Joe Rogan,https://lexfridman.com/joe-rogan-2,https://www.youtube.com/watch?v=gk4tEO4jDUM,
299,https://lexfridman.com/files/thumbs_ai_podcast/demis_hassabis.png,"DeepMind - AI, Superintelligence & the Future of Humanity",Demis Hassabis,https://lexfridman.com/demis-hassabis,https://www.youtube.com/watch?v=Gfr50f6ZBvo,
298,https://lexfridman.com/files/thumbs_ai_podcast/susan_cain.png,The Power of Introverts and Loneliness,Susan Cain,https://lexfridman.com/susan-cain,https://www.youtube.com/watch?v=j4PEu4sVD40,
297,https://lexfridman.com/files/thumbs_ai_podcast/jonathan_reisman.png,The Human Body - From Sex & Sperm to Hands & Heart,Jonathan Reisman,https://lexfridman.com/jonathan-reisman,https://www.youtube.com/watch?v=XOPO9J7DIXw,
296,https://lexfridman.com/files/thumbs_ai_podcast/douglas_murray.png,"Racism, Marxism, and the War on the West",Douglas Murray,https://lexfridman.com/douglas-murray,https://www.youtube.com/watch?v=EG7I6Bt_NZY,
295,https://lexfridman.com/files/thumbs_ai_podcast/richard_wolff.png,Marxism and Communism,Richard Wolff,https://lexfridman.com/richard-wolff,https://www.youtube.com/watch?v=o0Bi-q89j5Y,
294,https://lexfridman.com/files/thumbs_ai_podcast/tony_fadell.png,"iPhone, iPod, Nest, Steve Jobs, Design, and Engineering",Tony Fadell,https://lexfridman.com/tony-fadell,https://www.youtube.com/watch?v=4oDZyOf6CW4,
293,https://lexfridman.com/files/thumbs_ai_podcast/donald_hoffman.png,Reality is an Illusion - How Evolution Hid the Truth,Donald Hoffman,https://lexfridman.com/donald-hoffman,https://www.youtube.com/watch?v=reYdQYZ9Rj4,
292,https://lexfridman.com/files/thumbs_ai_podcast/robin_hanson.png,"Alien Civilizations, UFOs, and the Future of Humanity",Robin Hanson,https://lexfridman.com/robin-hanson,https://www.youtube.com/watch?v=KBZP4rLk6bk,
291,https://lexfridman.com/files/thumbs_ai_podcast/jonathan_haidt.png,The Case Against Social Media,Jonathan Haidt,https://lexfridman.com/jonathan-haidt,https://www.youtube.com/watch?v=f0un-l1L8Zw,
290,https://lexfridman.com/files/thumbs_ai_podcast/dan_reynolds.png,Imagine Dragons,Dan Reynolds,https://lexfridman.com/dan-reynolds,https://www.youtube.com/watch?v=jvGZkf87aCs,
289,https://lexfridman.com/files/thumbs_ai_podcast/stephen_kotkin_2.png,"Putin, Stalin, Hitler, Zelenskyy, and War in Ukraine",Stephen Kotkin,https://lexfridman.com/stephen-kotkin-2,https://www.youtube.com/watch?v=2a7CDKqWcZ0,
288,https://lexfridman.com/files/thumbs_ai_podcast/sarma_melngailis.png,"Bad Vegan, Fraud, Prison, and Sociopathy",Sarma Melngailis,https://lexfridman.com/sarma-melngailis,https://www.youtube.com/watch?v=iZjby1LkTWQ,
287,https://lexfridman.com/files/thumbs_ai_podcast/bobby_lee.png,"Comedy, Skyrim, Sex Robots, Love, Fame, and Power",Bobby Lee,https://lexfridman.com/bobby-lee,https://www.youtube.com/watch?v=tOTenjh_8hw,
286,https://lexfridman.com/files/thumbs_ai_podcast/oliver_stone.png,Vladimir Putin and War in Ukraine,Oliver Stone,https://lexfridman.com/oliver-stone,https://www.youtube.com/watch?v=ygAqYC8JOQI,
285,https://lexfridman.com/files/thumbs_ai_podcast/glenn_loury.png,"Race, Racism, Identity Politics, and Cancel Culture",Glenn Loury,https://lexfridman.com/glenn-loury,https://www.youtube.com/watch?v=YbJZnShMQAo,
284,https://lexfridman.com/files/thumbs_ai_podcast/saifedean_ammous.png,"Bitcoin, Anarchy, and Austrian Economics",Saifedean Ammous,https://lexfridman.com/saifedean-ammous,https://www.youtube.com/watch?v=gp4U5aH_T6A,
283,https://lexfridman.com/files/thumbs_ai_podcast/chris_mason.png,"Space Travel, Colonization, and Long-Term Survival in Space",Chris Mason,https://lexfridman.com/chris-mason,https://www.youtube.com/watch?v=1C2tPFCGL1U,
282,https://lexfridman.com/files/thumbs_ai_podcast/david_buss.png,"Sex, Dating, Relationships, and Sex Differences",David Buss,https://lexfridman.com/david-buss,https://www.youtube.com/watch?v=sndW9hzX-wA,
281,https://lexfridman.com/files/thumbs_ai_podcast/grimes.png,"Music, AI, and the Future of Humanity",Grimes,https://lexfridman.com/grimes,https://www.youtube.com/watch?v=KOwm7GUjcg8,
280,https://lexfridman.com/files/thumbs_ai_podcast/cristiano_amon.png,Qualcomm CEO,Cristiano Amon,https://lexfridman.com/cristiano-amon,https://www.youtube.com/watch?v=KMgPxVnKLSk,
279,https://lexfridman.com/files/thumbs_ai_podcast/alien_debate.png,Sara Walker and Lee Cronin,Sara Walker and Lee Cronin,https://lexfridman.com/alien-debate,https://www.youtube.com/watch?v=SFxIazwNP_0,
278,https://lexfridman.com/files/thumbs_ai_podcast/skye_fitzgerald.png,"Hunger, War, and Human Suffering",Skye Fitzgerald,https://lexfridman.com/skye-fitzgerald,https://www.youtube.com/watch?v=dHTgffkpeYo,
277,https://lexfridman.com/files/thumbs_ai_podcast/andrew_huberman_3.png,"Focus, Stress, Relationships, and Friendship",Andrew Huberman,https://lexfridman.com/andrew-huberman-3,https://www.youtube.com/watch?v=lvh3g7eszVQ,
276,https://lexfridman.com/files/thumbs_ai_podcast/michael_saylor.png,"Bitcoin, Inflation, and the Future of Money",Michael Saylor,https://lexfridman.com/michael-saylor,https://www.youtube.com/watch?v=mC43pZkpTec,
275,https://lexfridman.com/files/thumbs_ai_podcast/rick_rubin.png,Legendary Music Producer,Rick Rubin,https://lexfridman.com/rick-rubin,https://www.youtube.com/watch?v=H_szemxPcTI,
274,https://lexfridman.com/files/thumbs_ai_podcast/karl_deisseroth.png,"Depression, Schizophrenia, and Psychiatry",Karl Deisseroth,https://lexfridman.com/karl-deisseroth,https://www.youtube.com/watch?v=OaeYUm06in0,
273,https://lexfridman.com/files/thumbs_ai_podcast/chris_blattman.png,War and Violence,Chris Blattman,https://lexfridman.com/chris-blattman,https://www.youtube.com/watch?v=DbXjoXnIxQo,
272,https://lexfridman.com/files/thumbs_ai_podcast/brett_johnson.png,US Most Wanted Cybercriminal,Brett Johnson,https://lexfridman.com/brett-johnson,https://www.youtube.com/watch?v=cC1LFC0KFSw,
271,https://lexfridman.com/files/thumbs_ai_podcast/ariel_ekblaw.png,Space Colonization and Self-Assembling Space Megastructures,Ariel Ekblaw,https://lexfridman.com/ariel-ekblaw,https://www.youtube.com/watch?v=KW8Vjs84Fxg,
270,https://lexfridman.com/files/thumbs_ai_podcast/david_wolpe.png,Judaism,David Wolpe,https://lexfridman.com/david-wolpe,https://www.youtube.com/watch?v=urdNsyZBqhQ,
269,https://lexfridman.com/files/thumbs_ai_podcast/lee_cronin.png,"Origin of Life, Aliens, Complexity, and Consciousness",Lee Cronin,https://lexfridman.com/lee-cronin,https://www.youtube.com/watch?v=ZecQ64l-gKM,
268,https://lexfridman.com/files/thumbs_ai_podcast/robert_proctor.png,Nazi Science and Ideology,Robert Proctor,https://lexfridman.com/robert-proctor,https://www.youtube.com/watch?v=Y3VBCWIDEzk,
267,https://lexfridman.com/files/thumbs_ai_podcast/mark_zuckerberg.png,"Meta, Facebook, Instagram, and the Metaverse",Mark Zuckerberg,https://lexfridman.com/mark-zuckerberg,https://www.youtube.com/watch?v=5zOHSysMmH0,
266,https://lexfridman.com/files/thumbs_ai_podcast/nicole_perlroth.png,Cybersecurity and the Weapons of Cyberwar,Nicole Perlroth,https://lexfridman.com/nicole-perlroth,https://www.youtube.com/watch?v=hy2G3PhGm-g,
265,https://lexfridman.com/files/thumbs_ai_podcast/devon_larratt.png,Arm Wrestling,Devon Larratt,https://lexfridman.com/devon-larratt,https://www.youtube.com/watch?v=nvBEXXnNaNQ,
264,https://lexfridman.com/files/thumbs_ai_podcast/tim_urban.png,"Elon Musk, Neuralink, AI, Aliens, and the Future of Humanity",Tim Urban,https://lexfridman.com/tim-urban,https://www.youtube.com/watch?v=0Jd7fJgFkPU,
263,https://lexfridman.com/files/thumbs_ai_podcast/john_abramson.png,Big Pharma,John Abramson,https://lexfridman.com/john-abramson,https://www.youtube.com/watch?v=arrokG3wCdE,
262,https://lexfridman.com/files/thumbs_ai_podcast/garry_nolan.png,UFOs and Aliens,Garry Nolan,https://lexfridman.com/garry-nolan,https://www.youtube.com/watch?v=uTCc2-1tbBQ,
261,https://lexfridman.com/files/thumbs_ai_podcast/philip_goff.png,"Consciousness, Panpsychism, and the Philosophy of Mind",Philip Goff,https://lexfridman.com/philip-goff,https://www.youtube.com/watch?v=BCdV6BMMpOo,
260,https://lexfridman.com/files/thumbs_ai_podcast/georges_st_pierre_john_danaher_gordon_ryan.png,The Greatest of All Time,"Georges St-Pierre, John Danaher, and Gordon Ryan",https://lexfridman.com/georges-st-pierre-john-danaher-gordon-ryan,https://www.youtube.com/watch?v=KdmDtqB46Jc,
259,https://lexfridman.com/files/thumbs_ai_podcast/thomas_tull.png,From Batman Dark Knight Trilogy to AI and The Rolling Stones,Thomas Tull,https://lexfridman.com/thomas-tull,https://www.youtube.com/watch?v=3Z7WimACqG8,
258,https://lexfridman.com/files/thumbs_ai_podcast/yann_lecun_2.png,Dark Matter of Intelligence and Self-Supervised Learning,Yann LeCun,https://lexfridman.com/yann-lecun-2,https://www.youtube.com/watch?v=SGzMElJ11Cc,
257,https://lexfridman.com/files/thumbs_ai_podcast/brian_keating.png,"Cosmology, Astrophysics, Aliens & Losing the Nobel Prize",Brian Keating,https://lexfridman.com/brian-keating,https://www.youtube.com/watch?v=nhGwJLXzHs8,
256,https://lexfridman.com/files/thumbs_ai_podcast/nationalism_debate.png,Yaron Brook and Yoram Hazony,Yaron Brook and Yoram Hazony,https://lexfridman.com/nationalism-debate,https://www.youtube.com/watch?v=Q24cpnHzx8I,
255,https://lexfridman.com/files/thumbs_ai_podcast/mark_normand.png,Comedy!,Mark Normand,https://lexfridman.com/mark-normand,https://www.youtube.com/watch?v=WzsivT_Ap1w,
254,https://lexfridman.com/files/thumbs_ai_podcast/jay_bhattacharya.png,The Case Against Lockdowns,Jay Bhattacharya,https://lexfridman.com/jay-bhattacharya,https://www.youtube.com/watch?v=oIOGUYOPAsA,
253,https://lexfridman.com/files/thumbs_ai_podcast/michael_malice_5.png,New Year's Special,Michael Malice,https://lexfridman.com/michael-malice-5,https://www.youtube.com/watch?v=B2tXN7ZnSfU,
252,https://lexfridman.com/files/thumbs_ai_podcast/elon_musk_3.png,"SpaceX, Mars, Tesla Autopilot, Self-Driving, Robotics, and AI",Elon Musk,https://lexfridman.com/elon-musk-3,https://www.youtube.com/watch?v=DxREm3s1scA,
251,https://lexfridman.com/files/thumbs_ai_podcast/ray_dalio_2.png,"Money, Power, and the Collapse of Empires",Ray Dalio,https://lexfridman.com/ray-dalio-2,https://www.youtube.com/watch?v=TISMidxdZoc,
250,https://lexfridman.com/files/thumbs_ai_podcast/peter_wang.png,"Python and the Source Code of Humans, Computers, and Reality",Peter Wang,https://lexfridman.com/peter-wang,https://www.youtube.com/watch?v=X0-SXS6zdEQ,
249,https://lexfridman.com/files/thumbs_ai_podcast/albert_bourla.png,Pfizer CEO,Albert Bourla,https://lexfridman.com/albert-bourla,https://www.youtube.com/watch?v=Z_LhPMhkEdw,
248,https://lexfridman.com/files/thumbs_ai_podcast/norman_naimark.png,"Genocide, Stalin, Hitler, Mao, and Absolute Power",Norman Naimark,https://lexfridman.com/norman-naimark,https://www.youtube.com/watch?v=Vrz8YDl9CeA,
247,https://lexfridman.com/files/thumbs_ai_podcast/jamie_metzl.png,Lab Leak Theory,Jamie Metzl,https://lexfridman.com/jamie-metzl,https://www.youtube.com/watch?v=K78jqx9fx2I,
246,https://lexfridman.com/files/thumbs_ai_podcast/peter_woit.png,Theories of Everything & Why String Theory is Not Even Wrong,Peter Woit,https://lexfridman.com/peter-woit,https://www.youtube.com/watch?v=nDDJFvuFXdc,
245,https://lexfridman.com/files/thumbs_ai_podcast/tom_brands.png,Iowa Wrestling,Tom Brands,https://lexfridman.com/tom-brands,https://www.youtube.com/watch?v=Ww6pfsWmkdY,
244,https://lexfridman.com/files/thumbs_ai_podcast/robert_crews.png,"Afghanistan, Taliban, Bin Laden, and War in the Middle East",Robert Crews,https://lexfridman.com/robert-crews,https://www.youtube.com/watch?v=CDiqA4SJNpA,
243,https://lexfridman.com/files/thumbs_ai_podcast/kevin_systrom.png,Instagram,Kevin Systrom,https://lexfridman.com/kevin-systrom,https://www.youtube.com/watch?v=3pvpNKUPbIY,
242,https://lexfridman.com/files/thumbs_ai_podcast/ben_askren.png,Wrestling and MMA,Ben Askren,https://lexfridman.com/ben-askren,https://www.youtube.com/watch?v=tApj7Q37P2k,
241,https://lexfridman.com/files/thumbs_ai_podcast/boris_sofman.png,"Waymo, Cozmo, Self-Driving Cars, and the Future of Robotics",Boris Sofman,https://lexfridman.com/boris-sofman,https://www.youtube.com/watch?v=U_AREIyd0Fc,
240,https://lexfridman.com/files/thumbs_ai_podcast/neal_stephenson.png,"Sci-Fi, Space, Aliens, AI, VR & the Future of Humanity",Neal Stephenson,https://lexfridman.com/neal-stephenson,https://www.youtube.com/watch?v=xAfdSak2fs8,
239,https://lexfridman.com/files/thumbs_ai_podcast/niall_ferguson.png,"History of Money, Power, War, and Truth",Niall Ferguson,https://lexfridman.com/niall-ferguson,https://www.youtube.com/watch?v=xF6x1ftN-H4,
238,https://lexfridman.com/files/thumbs_ai_podcast/francis_collins.png,National Institutes of Health (NIH),Francis Collins,https://lexfridman.com/francis-collins,https://www.youtube.com/watch?v=mRZE-SJShkE,
237,https://lexfridman.com/files/thumbs_ai_podcast/steve_viscelli.png,Trucking and the Decline of the American Dream,Steve Viscelli,https://lexfridman.com/steve-viscelli,https://www.youtube.com/watch?v=a3Wpy6gE4So,
236,https://lexfridman.com/files/thumbs_ai_podcast/jimmy_pedro.png,Judo and the Forging of Champions,Jimmy Pedro,https://lexfridman.com/jimmy-pedro,https://www.youtube.com/watch?v=uy1fX2vOAEE,
235,https://lexfridman.com/files/thumbs_ai_podcast/michael_mina_2.png,Rapid COVID Testing,Michael Mina,https://lexfridman.com/michael-mina-2,https://www.youtube.com/watch?v=80OvNaEgmmw,
234,https://lexfridman.com/files/thumbs_ai_podcast/stephen_wolfram_3.png,Complexity and the Fabric of Reality,Stephen Wolfram,https://lexfridman.com/stephen-wolfram-3,https://www.youtube.com/watch?v=4-SGpEInX_c,
233,https://lexfridman.com/files/thumbs_ai_podcast/carl_hart.png,"Heroin, Cocaine, MDMA, Alcohol & the Role of Drugs in Society",Carl Hart,https://lexfridman.com/carl-hart,https://www.youtube.com/watch?v=3LWNY70Oj4A,
232,https://lexfridman.com/files/thumbs_ai_podcast/brian_greene.png,"Quantum Gravity, The Big Bang, Aliens, Death, and Meaning",Brian Greene,https://lexfridman.com/brian-greene,https://www.youtube.com/watch?v=98HZanvAJ8Y,
231,https://lexfridman.com/files/thumbs_ai_podcast/alex_gladstein.png,"Bitcoin, Authoritarianism, and Human Rights",Alex Gladstein,https://lexfridman.com/alex-gladstein,https://www.youtube.com/watch?v=kSbMU5CbFM0,
230,https://lexfridman.com/files/thumbs_ai_podcast/kelsi_sheren.png,"War, Artillery, PTSD, and Love",Kelsi Sheren,https://lexfridman.com/kelsi-sheren,https://www.youtube.com/watch?v=PbN3HzKkW4M,
229,https://lexfridman.com/files/thumbs_ai_podcast/richard_wrangham.png,"Violence, Sex, and Fire in Human Evolution",Richard Wrangham,https://lexfridman.com/richard-wrangham,https://www.youtube.com/watch?v=YJF01_ztxwY,
228,https://lexfridman.com/files/thumbs_ai_podcast/rza.png,"Wu-Tang Clan, Kung Fu, Chess, God, Life, and Death",RZA,https://lexfridman.com/rza,https://www.youtube.com/watch?v=Iau6W5pjy9Y,
227,https://lexfridman.com/files/thumbs_ai_podcast/sean_kelly.png,"Existentialism, Nihilism, and the Search for Meaning",Sean Kelly,https://lexfridman.com/sean-kelly,https://www.youtube.com/watch?v=cC1HszE5Hcw,
226,https://lexfridman.com/files/thumbs_ai_podcast/jo_boaler.png,How to Learn Math,Jo Boaler,https://lexfridman.com/jo-boaler,https://www.youtube.com/watch?v=KZnGSVwIpeU,
225,https://lexfridman.com/files/thumbs_ai_podcast/jeffrey_shainline.png,Neuromorphic Computing and Optoelectronic Intelligence,Jeffrey Shainline,https://lexfridman.com/jeffrey-shainline,https://www.youtube.com/watch?v=EwueqdgIvq4,
224,https://lexfridman.com/files/thumbs_ai_podcast/travis_oliphant.png,"NumPy, SciPy, Anaconda, Python & Scientific Programming",Travis Oliphant,https://lexfridman.com/travis-oliphant,https://www.youtube.com/watch?v=gFEE3w7F0ww,
223,https://lexfridman.com/files/thumbs_ai_podcast/travis_stevens.png,"Judo, Olympics, and Mental Toughness",Travis Stevens,https://lexfridman.com/travis-stevens,https://www.youtube.com/watch?v=uiNpESmPioQ,
222,https://lexfridman.com/files/thumbs_ai_podcast/jay_mcclelland.png,Neural Networks and the Emergence of Cognition,Jay McClelland,https://lexfridman.com/jay-mcclelland,https://www.youtube.com/watch?v=Ui38ZzTymDY,
221,https://lexfridman.com/files/thumbs_ai_podcast/douglas_lenat.png,Cyc and the Quest to Solve Common Sense Reasoning in AI,Douglas Lenat,https://lexfridman.com/douglas-lenat,https://www.youtube.com/watch?v=3wMKoSRbGVs,
220,https://lexfridman.com/files/thumbs_ai_podcast/niels_jorgensen.png,New York Firefighters and the Heroes of 9/11,Niels Jorgensen,https://lexfridman.com/niels-jorgensen,https://www.youtube.com/watch?v=hZenJc1fa70,
219,https://lexfridman.com/files/thumbs_ai_podcast/donald_knuth_2.png,"Programming, Algorithms, Hard Problems & the Game of Life",Donald Knuth,https://lexfridman.com/donald-knuth-2,https://www.youtube.com/watch?v=EE1R8FYUJm0,
218,https://lexfridman.com/files/thumbs_ai_podcast/jaron_lanier.png,"Virtual Reality, Social Media & the Future of Humans and AI",Jaron Lanier,https://lexfridman.com/jaron-lanier,https://www.youtube.com/watch?v=Fx0G6DHMfXM,
217,https://lexfridman.com/files/thumbs_ai_podcast/rodney_brooks.png,Robotics,Rodney Brooks,https://lexfridman.com/rodney-brooks,https://www.youtube.com/watch?v=nre0QT9LN6w,
216,https://lexfridman.com/files/thumbs_ai_podcast/vincent_racaniello.png,Viruses and Vaccines,Vincent Racaniello,https://lexfridman.com/vincent-racaniello,https://www.youtube.com/watch?v=G433fa01oMU,
215,https://lexfridman.com/files/thumbs_ai_podcast/wojciech_zaremba.png,"OpenAI Codex, GPT-3, Robotics, and the Future of AI",Wojciech Zaremba,https://lexfridman.com/wojciech-zaremba,https://www.youtube.com/watch?v=U5OD8MjYnOM,
214,https://lexfridman.com/files/thumbs_ai_podcast/jed_buchwald.png,Isaac Newton and the Philosophy of Science,Jed Buchwald,https://lexfridman.com/jed-buchwald,https://www.youtube.com/watch?v=TRdL6ZzWBS0,
213,https://lexfridman.com/files/thumbs_ai_podcast/barry_barish.png,Gravitational Waves and the Most Precise Device Ever Built,Barry Barish,https://lexfridman.com/barry-barish,https://www.youtube.com/watch?v=J48bm21q8_A,
212,https://lexfridman.com/files/thumbs_ai_podcast/joscha_bach_2.png,"Nature of Reality, Dreams, and Consciousness",Joscha Bach,https://lexfridman.com/joscha-bach-2,https://www.youtube.com/watch?v=rIpUf-Vy2JA,
211,https://lexfridman.com/files/thumbs_ai_podcast/brian_muraresku.png,The Secret History of Psychedelics,Brian Muraresku,https://lexfridman.com/brian-muraresku,https://www.youtube.com/watch?v=oYQh1ZNkC70,
210,https://lexfridman.com/files/thumbs_ai_podcast/matt_walker.png,Sleep,Matt Walker,https://lexfridman.com/matt-walker,https://www.youtube.com/watch?v=Hc4XvHTlW3s,
209,https://lexfridman.com/files/thumbs_ai_podcast/luis_and_joao_batalha.png,Fermat's Library and the Art of Studying Papers,Luís and João Batalha,https://lexfridman.com/luis-and-joao-batalha,https://www.youtube.com/watch?v=ndMahzDCH1Y,
208,https://lexfridman.com/files/thumbs_ai_podcast/jeff_hawkins_2.png,The Thousand Brains Theory of Intelligence,Jeff Hawkins,https://lexfridman.com/jeff-hawkins-2,https://www.youtube.com/watch?v=Z1KwkpTUbkg,
207,https://lexfridman.com/files/thumbs_ai_podcast/chris_duffin.png,The Mad Scientist of Strength,Chris Duffin,https://lexfridman.com/chris-duffin,https://www.youtube.com/watch?v=e4Bet29PVPY,
206,https://lexfridman.com/files/thumbs_ai_podcast/ishan_misra.png,Self-Supervised Deep Learning in Computer Vision,Ishan Misra,https://lexfridman.com/ishan-misra,https://www.youtube.com/watch?v=FUS6ceIvUnI,
