thumb,youtube,title,episode,transcript
https://lexfridman.com/files/thumbs_ai_podcast/sebastian_thrun.png,https://www.youtube.com/watch?v=ZPPAOakITeQ,"Flying Cars, Autonomous Vehicles, and Education",https://lexfridman.com/sebastian-thrun,
https://lexfridman.com/files/thumbs_ai_podcast/michael_stevens.png,https://www.youtube.com/watch?v=3qMemn__kK8,Vsauce,https://lexfridman.com/michael-stevens,
https://lexfridman.com/files/thumbs_ai_podcast/rohit_prasad.png,https://www.youtube.com/watch?v=Ad89JYS-uZM,Amazon Alexa and Conversational AI,https://lexfridman.com/rohit-prasad,
https://lexfridman.com/files/thumbs_ai_podcast/judea_pearl.png,https://www.youtube.com/watch?v=pEBI0vF45ic,"Causal Reasoning, Counterfactuals, and the Path to AGI",https://lexfridman.com/judea-pearl,
https://lexfridman.com/files/thumbs_ai_podcast/whitney_cummings.png,https://www.youtube.com/watch?v=0-3kw5BEKB8,"Comedy, Robotics, Neurology, and Love",https://lexfridman.com/whitney-cummings,
https://lexfridman.com/files/thumbs_ai_podcast/ray_dalio.png,https://www.youtube.com/watch?v=M95m2EFb7IQ,"Principles, the Economic Machine, AI & the Arc of Life",https://lexfridman.com/ray-dalio,
https://lexfridman.com/files/thumbs_ai_podcast/noam_chomsky.png,https://www.youtube.com/watch?v=cMscNuSUy0I,"Language, Cognition, and Deep Learning",https://lexfridman.com/noam-chomsky,
https://lexfridman.com/files/thumbs_ai_podcast/gilbert_strang.png,https://www.youtube.com/watch?v=lEZPfmGCEk0,"Linear Algebra, Teaching, and MIT OpenCourseWare",https://lexfridman.com/gilbert-strang,
https://lexfridman.com/files/thumbs_ai_podcast/dava_newman.png,https://www.youtube.com/watch?v=2fI6bYnRgSc,"Space Exploration, Space Suits, and Life on Mars",https://lexfridman.com/dava-newman,
https://lexfridman.com/files/thumbs_ai_podcast/michael_kearns.png,https://www.youtube.com/watch?v=AzdxbzHtjgs,"Algorithmic Fairness, Privacy & Ethics",https://lexfridman.com/michael-kearns,
https://lexfridman.com/files/thumbs_ai_podcast/elon_musk_2.png,https://www.youtube.com/watch?v=smK9dgdTl40,"Neuralink, AI, Autopilot, and the Pale Blue Dot",https://lexfridman.com/elon-musk-2,
https://lexfridman.com/files/thumbs_ai_podcast/bjarne_stroustrup.png,https://www.youtube.com/watch?v=uTxRF5ag27A,C++,https://lexfridman.com/bjarne-stroustrup,
https://lexfridman.com/files/thumbs_ai_podcast/sean_carroll_2.png,https://www.youtube.com/watch?v=iNqqOLscOBY,Quantum Mechanics and the Many-Worlds Interpretation,https://lexfridman.com/sean-carroll-2,
https://lexfridman.com/files/thumbs_ai_podcast/garry_kasparov.png,https://www.youtube.com/watch?v=8RVa0THWUWw,"Chess, Deep Blue, AI, and Putin",https://lexfridman.com/garry-kasparov,
https://lexfridman.com/files/thumbs_ai_podcast/michio_kaku.png,https://www.youtube.com/watch?v=kD5yc1LQrpQ,"Future of Humans, Aliens, Space Travel & Physics",https://lexfridman.com/michio-kaku,
https://lexfridman.com/files/thumbs_ai_podcast/david_ferrucci.png,https://www.youtube.com/watch?v=Whtt2H5_isM,"IBM Watson, Jeopardy & Deep Conversations with AI",https://lexfridman.com/david-ferrucci,
https://lexfridman.com/files/thumbs_ai_podcast/gary_marcus.png,https://www.youtube.com/watch?v=vNOTDn3D_RI,Toward a Hybrid of Deep Learning and Symbolic AI,https://lexfridman.com/gary-marcus,
https://lexfridman.com/files/thumbs_ai_podcast/peter_norvig.png,https://www.youtube.com/watch?v=_VPxEcT_Adc,Artificial Intelligence: A Modern Approach,https://lexfridman.com/peter-norvig,
https://lexfridman.com/files/thumbs_ai_podcast/leonard_susskind.png,https://www.youtube.com/watch?v=s78hvV3QLUE,"Quantum Mechanics, String Theory and Black Holes",https://lexfridman.com/leonard-susskind,
https://lexfridman.com/files/thumbs_ai_podcast/regina_barzilay.png,https://www.youtube.com/watch?v=x0-zGdlpTeg,Deep Learning for Cancer Diagnosis and Treatment,https://lexfridman.com/regina-barzilay,
https://lexfridman.com/files/thumbs_ai_podcast/colin_angle.png,https://www.youtube.com/watch?v=1d9Dj9dT_pw,iRobot CEO,https://lexfridman.com/colin-angle,
https://lexfridman.com/files/thumbs_ai_podcast/francois_chollet.png,https://www.youtube.com/watch?v=Bo8MY4JpiXE,"Keras, Deep Learning, and the Progress of AI",https://lexfridman.com/francois-chollet,
https://lexfridman.com/files/thumbs_ai_podcast/vijay_kumar.png,https://www.youtube.com/watch?v=HYsLTNXMl1Q,Flying Robots,https://lexfridman.com/vijay-kumar,
https://lexfridman.com/files/thumbs_ai_podcast/yann_lecun.png,https://www.youtube.com/watch?v=SGSOCuByo24,"Deep Learning, ConvNets, and Self-Supervised Learning",https://lexfridman.com/yann-lecun,
https://lexfridman.com/files/thumbs_ai_podcast/jeremy_howard.png,https://www.youtube.com/watch?v=J6XcP4JOHmk,fast.ai Deep Learning Courses and Research,https://lexfridman.com/jeremy-howard,
https://lexfridman.com/files/thumbs_ai_podcast/pamela_mccorduck.png,https://www.youtube.com/watch?v=i6rnzk8VU24,Machines Who Think and the Early Days of AI,https://lexfridman.com/pamela-mccorduck,
https://lexfridman.com/files/thumbs_ai_podcast/keoki_jackson.png,https://www.youtube.com/watch?v=anXep8kBOCg,Lockheed Martin,https://lexfridman.com/keoki-jackson,
https://lexfridman.com/files/thumbs_ai_podcast/paola_arlotta.png,https://www.youtube.com/watch?v=lVHRs3uTHNI,Brain Development from Stem Cell to Organoid,https://lexfridman.com/paola-arlotta,
https://lexfridman.com/files/thumbs_ai_podcast/george_hotz.png,https://www.youtube.com/watch?v=iwcYp-XT7UI,"Comma.ai, OpenPilot, and Autonomous Vehicles",https://lexfridman.com/george-hotz,
https://lexfridman.com/files/thumbs_ai_podcast/kevin_scott.png,https://www.youtube.com/watch?v=QDN6xvhAw94,Microsoft CTO,https://lexfridman.com/kevin-scott,
https://lexfridman.com/files/thumbs_ai_podcast/gustav_soderstrom.png,https://www.youtube.com/watch?v=v-9Mpe7NhkM,Spotify,https://lexfridman.com/gustav-soderstrom,
https://lexfridman.com/files/thumbs_ai_podcast/chris_urmson.png,https://www.youtube.com/watch?v=Tj6NOfdfa4o,"Self-Driving Cars at Aurora, Google, CMU, and DARPA",https://lexfridman.com/chris-urmson,
https://lexfridman.com/files/thumbs_ai_podcast/kai_fu_lee.png,https://www.youtube.com/watch?v=cQ48rP_Rs4g,AI Superpowers - China and Silicon Valley,https://lexfridman.com/kai-fu-lee,
https://lexfridman.com/files/thumbs_ai_podcast/sean_carroll.png,https://www.youtube.com/watch?v=l-NJrvyRo0c,"The Nature of the Universe, Life, and Intelligence",https://lexfridman.com/sean-carroll,
https://lexfridman.com/files/thumbs_ai_podcast/jeff_hawkins.png,https://www.youtube.com/watch?v=-EVqrDlAqYo,Thousand Brains Theory of Intelligence,https://lexfridman.com/jeff-hawkins,
https://lexfridman.com/files/thumbs_ai_podcast/rosalind_picard.png,https://www.youtube.com/watch?v=kq0VO1FqE6I,"Affective Computing, Emotion, Privacy, and Health",https://lexfridman.com/rosalind-picard,
https://lexfridman.com/files/thumbs_ai_podcast/gavin_miller.png,https://www.youtube.com/watch?v=q0mokx-iiws,Adobe Research,https://lexfridman.com/gavin-miller,
https://lexfridman.com/files/thumbs_ai_podcast/rajat_monga.png,https://www.youtube.com/watch?v=NERNE4UThHU,TensorFlow,https://lexfridman.com/rajat-monga,
https://lexfridman.com/files/thumbs_ai_podcast/chris_lattner.png,https://www.youtube.com/watch?v=yCd3CzGSte8,"Compilers, LLVM, Swift, TPU, and ML Accelerators",https://lexfridman.com/chris-lattner,
https://lexfridman.com/files/thumbs_ai_podcast/oriol_vinyals.png,https://www.youtube.com/watch?v=Kedt2or9xlo,"DeepMind AlphaStar, StarCraft, and Language",https://lexfridman.com/oriol-vinyals,
https://lexfridman.com/files/thumbs_ai_podcast/ian_goodfellow.png,https://www.youtube.com/watch?v=Z6rxFNMGdn0,Generative Adversarial Networks (GANs),https://lexfridman.com/ian-goodfellow,
https://lexfridman.com/files/thumbs_ai_podcast/elon_musk.png,https://www.youtube.com/watch?v=dEv99vxKjVI,Tesla Autopilot,https://lexfridman.com/elon-musk,
https://lexfridman.com/files/thumbs_ai_podcast/greg_brockman.png,https://www.youtube.com/watch?v=bIrEM2FbOLU,OpenAI and AGI,https://lexfridman.com/greg-brockman,
https://lexfridman.com/files/thumbs_ai_podcast/eric_weinstein.png,https://www.youtube.com/watch?v=2wq9x2QcZN0,"Revolutionary Ideas in Science, Math, and Society",https://lexfridman.com/eric-weinstein,
https://lexfridman.com/files/thumbs_ai_podcast/leslie_kaelbling.png,https://www.youtube.com/watch?v=Er7Dy8rvqOc,"Reinforcement Learning, Planning, and Robotics",https://lexfridman.com/leslie-kaelbling,
https://lexfridman.com/files/thumbs_ai_podcast/kyle_vogt.png,https://www.youtube.com/watch?v=YUYagvESisE,Cruise Automation,https://lexfridman.com/kyle-vogt,
https://lexfridman.com/files/thumbs_ai_podcast/tomaso_poggio.png,https://www.youtube.com/watch?v=aSyZvBrPAyk,"Brains, Minds, and Machines",https://lexfridman.com/tomaso-poggio,
https://lexfridman.com/files/thumbs_ai_podcast/tuomas_sandholm.png,https://www.youtube.com/watch?v=b7bStIQovcY,Poker and Game Theory,https://lexfridman.com/tuomas-sandholm,
https://lexfridman.com/files/thumbs_ai_podcast/juergen_schmidhuber.png,https://www.youtube.com/watch?v=3FIo6evmweo,"Godel Machines, Meta-Learning, and LSTMs",https://lexfridman.com/juergen-schmidhuber,
https://lexfridman.com/files/thumbs_ai_podcast/pieter_abbeel.png,https://www.youtube.com/watch?v=l-mYLq6eZPY,Deep Reinforcement Learning,https://lexfridman.com/pieter-abbeel,
https://lexfridman.com/files/thumbs_ai_podcast/stuart_russell.png,https://www.youtube.com/watch?v=KsZI5oXBC0k,Long-Term Future of Artificial Intelligence,https://lexfridman.com/stuart-russell,
https://lexfridman.com/files/thumbs_ai_podcast/eric_schmidt.png,https://www.youtube.com/watch?v=hIC9FQpxVwQ,Google,https://lexfridman.com/eric-schmidt,
https://lexfridman.com/files/thumbs_ai_podcast/jeff_atwood.png,https://www.youtube.com/watch?v=KZkYSSE8HHI,Stack Overflow and Coding Horror,https://lexfridman.com/jeff-atwood,
https://lexfridman.com/files/thumbs_ai_podcast/guido_van_rossum.png,https://www.youtube.com/watch?v=ghwaIiE3Nd8,Python,https://lexfridman.com/guido-van-rossum,
https://lexfridman.com/files/thumbs_ai_podcast/vladimir_vapnik.png,https://www.youtube.com/watch?v=STFcvzoxVw4,Statistical Learning,https://lexfridman.com/vladimir-vapnik,
https://lexfridman.com/files/thumbs_ai_podcast/yoshua_bengio.png,https://www.youtube.com/watch?v=azOmzumh0vQ,Deep Learning,https://lexfridman.com/yoshua-bengio,
https://lexfridman.com/files/thumbs_ai_podcast/steven_pinker.png,https://www.youtube.com/watch?v=epQxfSp-rdU,AI in the Age of Reason,https://lexfridman.com/steven-pinker,
https://lexfridman.com/files/thumbs_ai_podcast/christof_koch.png,https://www.youtube.com/watch?v=piHkfmeU7Wo,Consciousness,https://lexfridman.com/christof-koch,
https://lexfridman.com/files/thumbs_ai_podcast/max_tegmark.png,https://www.youtube.com/watch?v=Gi8LUnhP5yU,Life 3.0,https://lexfridman.com/max-tegmark,
